mode,year,material,commodity,destination_region,origin_region,share_origin_frac
constrained,2016,zinc,concentrates,RoW,RoW,0.9329932196229909
constrained,2016,zinc,refined_metal,China,China,0.0
constrained,2016,zinc,refined_metal,China,EU27,0.06589245147902592
constrained,2016,zinc,refined_metal,China,RoW,0.934107548520974
constrained,2016,zinc,refined_metal,EU27,China,0.0005962844460740135
constrained,2016,zinc,refined_metal,EU27,EU27,0.7315705850669608
constrained,2016,zinc,refined_metal,EU27,RoW,0.2678331304869651
constrained,2016,zinc,refined_metal,RoW,China,0.008993291251138142
constrained,2016,zinc,refined_metal,RoW,EU27,0.09852733963919824
constrained,2016,zinc,refined_metal,RoW,RoW,0.8924793691096636
constrained,2016,zinc,scrap,China,China,0.0
constrained,2016,zinc,scrap,China,EU27,0.35622792736342573
constrained,2016,zinc,scrap,China,RoW,0.6437720726365742
constrained,2016,zinc,scrap,EU27,China,0.00015659325037487162
constrained,2016,zinc,scrap,EU27,EU27,0.8462670722416012
constrained,2016,zinc,scrap,EU27,RoW,0.15357633450802388
constrained,2016,zinc,scrap,RoW,China,0.006594252758178391
constrained,2016,zinc,scrap,RoW,EU27,0.2447306862996063
constrained,2016,zinc,scrap,RoW,RoW,0.7486750609422153
constrained,2017,nickel,concentrates,China,China,0.0
constrained,2017,nickel,concentrates,China,EU27,0.001538536895102873
constrained,2017,nickel,concentrates,China,RoW,0.998461463104897
constrained,2017,nickel,concentrates,EU27,China,1.4815983024046822e-06
constrained,2017,nickel,concentrates,EU27,EU27,0.004577231771111462
constrained,2017,nickel,concentrates,EU27,RoW,0.9954212866305862
constrained,2017,nickel,concentrates,RoW,China,3.50910900109995e-05
constrained,2017,nickel,concentrates,RoW,EU27,0.0013828299718474913
constrained,2017,nickel,concentrates,RoW,RoW,0.9985820789381415
constrained,2017,nickel,refined_metal,China,China,0.0
constrained,2017,nickel,refined_metal,China,EU27,0.02687435815949432
constrained,2017,nickel,refined_metal,China,RoW,0.9731256418405057
constrained,2017,nickel,refined_metal,EU27,China,0.01961416203288336
constrained,2017,nickel,refined_metal,EU27,EU27,0.2693878252428557
constrained,2017,nickel,refined_metal,EU27,RoW,0.7109980127242609
constrained,2017,nickel,refined_metal,RoW,China,0.014711332791367882
constrained,2017,nickel,refined_metal,RoW,EU27,0.06955125559294859
constrained,2017,nickel,refined_metal,RoW,RoW,0.9157374116156834
constrained,2017,nickel,scrap,China,China,0.0
constrained,2017,nickel,scrap,China,EU27,0.0016788798721522247
constrained,2017,nickel,scrap,China,RoW,0.9983211201278478
constrained,2017,nickel,scrap,EU27,China,0.002041497641492519
constrained,2017,nickel,scrap,EU27,EU27,0.6753200108419565
constrained,2017,nickel,scrap,EU27,RoW,0.32263849151655094
constrained,2017,nickel,scrap,RoW,China,0.023804246699782237
constrained,2017,nickel,scrap,RoW,EU27,0.17572334677826346
constrained,2017,nickel,scrap,RoW,RoW,0.8004724065219543
constrained,2017,tin,concentrates,China,China,0.0
constrained,2017,tin,concentrates,China,EU27,0.013030440720052563
constrained,2017,tin,concentrates,China,RoW,0.9869695592799473
constrained,2017,tin,concentrates,EU27,China,0.0003122959566844932
constrained,2017,tin,concentrates,EU27,EU27,0.5010718082339846
constrained,2017,tin,concentrates,EU27,RoW,0.49861589580933097
constrained,2017,tin,concentrates,RoW,China,0.008966244207391309
constrained,2017,tin,concentrates,RoW,EU27,0.013578751148780066
constrained,2017,tin,concentrates,RoW,RoW,0.9774550046438286
constrained,2017,tin,refined_metal,China,China,0.0
constrained,2017,tin,refined_metal,China,EU27,0.009805859732526824
constrained,2017,tin,refined_metal,China,RoW,0.9901941402674731
constrained,2017,tin,refined_metal,EU27,China,0.028692893234190667
constrained,2017,tin,refined_metal,EU27,EU27,0.37722261203020196
constrained,2017,tin,refined_metal,EU27,RoW,0.5940844947356074
constrained,2017,tin,refined_metal,RoW,China,0.06512026375590171
constrained,2017,tin,refined_metal,RoW,EU27,0.0375307912318542
constrained,2017,tin,refined_metal,RoW,RoW,0.897348945012244
constrained,2017,tin,scrap,China,China,0.0
constrained,2017,tin,scrap,China,EU27,9.485372309730852e-06
constrained,2017,tin,scrap,China,RoW,0.9999905146276903
constrained,2017,tin,scrap,EU27,China,0.022070343761426615
constrained,2017,tin,scrap,EU27,EU27,0.6969933998762937
constrained,2017,tin,scrap,EU27,RoW,0.28093625636227965
constrained,2017,tin,scrap,RoW,China,0.011360684498153875
constrained,2017,tin,scrap,RoW,EU27,0.019036420352500857
constrained,2017,tin,scrap,RoW,RoW,0.9696028951493453
constrained,2017,zinc,concentrates,China,China,0.0
constrained,2017,zinc,concentrates,China,EU27,0.03564269930856002
constrained,2017,zinc,concentrates,China,RoW,0.9643573006914399
constrained,2017,zinc,concentrates,EU27,China,0.00021612027949203413
constrained,2017,zinc,concentrates,EU27,EU27,0.4100311779286301
constrained,2017,zinc,concentrates,EU27,RoW,0.5897527017918779
constrained,2017,zinc,concentrates,RoW,China,0.0028883461910284565
constrained,2017,zinc,concentrates,RoW,EU27,0.0653129710260706
constrained,2017,zinc,concentrates,RoW,RoW,0.9317986827829009
constrained,2017,zinc,refined_metal,China,China,0.0
constrained,2017,zinc,refined_metal,China,EU27,0.0983237201817567
constrained,2017,zinc,refined_metal,China,RoW,0.9016762798182433
constrained,2017,zinc,refined_metal,EU27,China,0.0011252648264163181
constrained,2017,zinc,refined_metal,EU27,EU27,0.7627751277502067
constrained,2017,zinc,refined_metal,EU27,RoW,0.236099607423377
constrained,2017,zinc,refined_metal,RoW,China,0.017740661246536945
constrained,2017,zinc,refined_metal,RoW,EU27,0.1246959641830617
constrained,2017,zinc,refined_metal,RoW,RoW,0.8575633745704013
constrained,2017,zinc,scrap,China,China,0.0
constrained,2017,zinc,scrap,China,EU27,0.44664942447472
constrained,2017,zinc,scrap,China,RoW,0.55335057552528
constrained,2017,zinc,scrap,EU27,China,0.00019361174471734595
constrained,2017,zinc,scrap,EU27,EU27,0.8466181853569326
constrained,2017,zinc,scrap,EU27,RoW,0.15318820289835017
constrained,2017,zinc,scrap,RoW,China,0.013898132727810925
constrained,2017,zinc,scrap,RoW,EU27,0.3179918092976362
constrained,2017,zinc,scrap,RoW,RoW,0.6681100579745529
constrained,2018,nickel,concentrates,China,China,0.0
constrained,2018,nickel,concentrates,China,EU27,0.0013879514837183027
constrained,2018,nickel,concentrates,China,RoW,0.9986120485162817
constrained,2018,nickel,concentrates,EU27,China,1.9165065382724e-06
constrained,2018,nickel,concentrates,EU27,EU27,0.010221203639003498
constrained,2018,nickel,concentrates,EU27,RoW,0.9897768798544582
constrained,2018,nickel,concentrates,RoW,China,2.3805437790866276e-05
constrained,2018,nickel,concentrates,RoW,EU27,0.0022679218409236645
constrained,2018,nickel,concentrates,RoW,RoW,0.9977082727212855
constrained,2018,nickel,refined_metal,China,China,0.0
constrained,2018,nickel,refined_metal,China,EU27,0.05143998462230095
constrained,2018,nickel,refined_metal,China,RoW,0.9485600153776991
constrained,2018,nickel,refined_metal,EU27,China,0.004857411324897537
constrained,2018,nickel,refined_metal,EU27,EU27,0.25527251823049496
constrained,2018,nickel,refined_metal,EU27,RoW,0.7398700704446075
constrained,2018,nickel,refined_metal,RoW,China,0.007341021917242973
constrained,2018,nickel,refined_metal,RoW,EU27,0.08380855501625332
constrained,2018,nickel,refined_metal,RoW,RoW,0.9088504230665038
constrained,2018,nickel,scrap,China,China,0.0
constrained,2018,nickel,scrap,China,EU27,0.0019041290634036236
constrained,2018,nickel,scrap,China,RoW,0.9980958709365965
constrained,2018,nickel,scrap,EU27,China,0.0024656326577336676
constrained,2018,nickel,scrap,EU27,EU27,0.6262522762076667
constrained,2018,nickel,scrap,EU27,RoW,0.3712820911345997
constrained,2018,nickel,scrap,RoW,China,0.032443244110534904
constrained,2018,nickel,scrap,RoW,EU27,0.15665370778816434
constrained,2018,nickel,scrap,RoW,RoW,0.8109030481013006
constrained,2018,tin,concentrates,China,China,0.0
constrained,2018,tin,concentrates,China,EU27,0.04868527522108498
constrained,2018,tin,concentrates,China,RoW,0.951314724778915
constrained,2018,tin,concentrates,EU27,China,8.687379341786767e-05
constrained,2018,tin,concentrates,EU27,EU27,0.4325947425312734
constrained,2018,tin,concentrates,EU27,RoW,0.5673183836753087
constrained,2018,tin,concentrates,RoW,China,0.0016742753620185818
constrained,2018,tin,concentrates,RoW,EU27,0.010752324460129971
constrained,2018,tin,concentrates,RoW,RoW,0.9875734001778514
constrained,2018,tin,refined_metal,China,China,0.0
constrained,2018,tin,refined_metal,China,EU27,0.0201052155665461
constrained,2018,tin,refined_metal,China,RoW,0.9798947844334539
constrained,2018,tin,refined_metal,EU27,China,0.03370068312179625
constrained,2018,tin,refined_metal,EU27,EU27,0.38010615651328966
constrained,2018,tin,refined_metal,EU27,RoW,0.5861931603649141
constrained,2018,tin,refined_metal,RoW,China,0.0706479637487987
constrained,2018,tin,refined_metal,RoW,EU27,0.03403350500090762
constrained,2018,tin,refined_metal,RoW,RoW,0.8953185312502936
constrained,2018,tin,scrap,China,China,0.0
constrained,2018,tin,scrap,China,EU27,0.00023591747727931534
constrained,2018,tin,scrap,China,RoW,0.9997640825227206
constrained,2018,tin,scrap,EU27,China,0.0025373272589119178
constrained,2018,tin,scrap,EU27,EU27,0.6827463441107439
constrained,2018,tin,scrap,EU27,RoW,0.3147163286303443
constrained,2018,tin,scrap,RoW,China,0.023336576036954475
constrained,2018,tin,scrap,RoW,EU27,0.006502004390373323
constrained,2018,tin,scrap,RoW,RoW,0.9701614195726721
constrained,2018,zinc,concentrates,China,China,0.0
constrained,2018,zinc,concentrates,China,EU27,0.028667784753895885
constrained,2018,zinc,concentrates,China,RoW,0.9713322152461041
constrained,2018,zinc,concentrates,EU27,China,2.7625510497526234e-05
constrained,2018,zinc,concentrates,EU27,EU27,0.4245731179640756
constrained,2018,zinc,concentrates,EU27,RoW,0.5753992565254268
constrained,2018,zinc,concentrates,RoW,China,0.0010352518455675585
constrained,2018,zinc,concentrates,RoW,EU27,0.0687454976804525
constrained,2018,zinc,concentrates,RoW,RoW,0.93021925047398
constrained,2018,zinc,refined_metal,China,China,0.0
constrained,2018,zinc,refined_metal,China,EU27,0.11584122071545064
constrained,2018,zinc,refined_metal,China,RoW,0.8841587792845493
constrained,2018,zinc,refined_metal,EU27,China,0.0004019463963666857
constrained,2018,zinc,refined_metal,EU27,EU27,0.7444577919218284
constrained,2018,zinc,refined_metal,EU27,RoW,0.255140261681805
constrained,2018,zinc,refined_metal,RoW,China,0.00790424998214261
constrained,2018,zinc,refined_metal,RoW,EU27,0.1053981213712591
constrained,2018,zinc,refined_metal,RoW,RoW,0.8866976286465983
constrained,2018,zinc,scrap,China,China,0.0
constrained,2018,zinc,scrap,China,EU27,0.5400011947741057
constrained,2018,zinc,scrap,China,RoW,0.4599988052258944
constrained,2018,zinc,scrap,EU27,China,7.32019387788665e-05
constrained,2018,zinc,scrap,EU27,EU27,0.8340969738427545
constrained,2018,zinc,scrap,EU27,RoW,0.16582982421846668
constrained,2018,zinc,scrap,RoW,China,0.0018834545666330331
constrained,2018,zinc,scrap,RoW,EU27,0.25531643185154207
constrained,2018,zinc,scrap,RoW,RoW,0.7428001135818249
constrained,2019,nickel,concentrates,China,China,0.0
constrained,2019,nickel,concentrates,China,EU27,0.0001939865343729108
constrained,2019,nickel,concentrates,China,RoW,0.9998060134656271
constrained,2019,nickel,concentrates,EU27,China,1.2638251583825079e-05
constrained,2019,nickel,concentrates,EU27,EU27,0.00415285841848843
constrained,2019,nickel,concentrates,EU27,RoW,0.9958345033299278
constrained,2019,nickel,concentrates,RoW,China,0.00022315814512679073
constrained,2019,nickel,concentrates,RoW,EU27,0.0009022099544500896
constrained,2019,nickel,concentrates,RoW,RoW,0.998874631900423
constrained,2019,nickel,refined_metal,China,China,0.0
constrained,2019,nickel,refined_metal,China,EU27,0.049713256519272074
constrained,2019,nickel,refined_metal,China,RoW,0.950286743480728
constrained,2019,nickel,refined_metal,EU27,China,0.005775816797824443
constrained,2019,nickel,refined_metal,EU27,EU27,0.23942677658659448
constrained,2019,nickel,refined_metal,EU27,RoW,0.7547974066155811
constrained,2019,nickel,refined_metal,RoW,China,0.0137154138803688
constrained,2019,nickel,refined_metal,RoW,EU27,0.08348254765366496
constrained,2019,nickel,refined_metal,RoW,RoW,0.9028020384659662
constrained,2019,nickel,scrap,China,China,0.0
constrained,2019,nickel,scrap,China,EU27,6.574342597781518e-05
constrained,2019,nickel,scrap,China,RoW,0.9999342565740222
constrained,2019,nickel,scrap,EU27,China,0.0027080246918380416
constrained,2019,nickel,scrap,EU27,EU27,0.5915446584241264
constrained,2019,nickel,scrap,EU27,RoW,0.4057473168840354
constrained,2019,nickel,scrap,RoW,China,0.03910942442844143
constrained,2019,nickel,scrap,RoW,EU27,0.14189316308439723
constrained,2019,nickel,scrap,RoW,RoW,0.8189974124871613
constrained,2019,tin,concentrates,China,China,0.0
constrained,2019,tin,concentrates,China,EU27,0.005130353574707211
constrained,2019,tin,concentrates,China,RoW,0.9948696464252929
constrained,2019,tin,concentrates,EU27,China,3.548248695036219e-05
constrained,2019,tin,concentrates,EU27,EU27,0.3403328882185166
constrained,2019,tin,concentrates,EU27,RoW,0.659631629294533
constrained,2019,tin,concentrates,RoW,China,0.026203147686264232
constrained,2019,tin,concentrates,RoW,EU27,0.012452970517696844
constrained,2019,tin,concentrates,RoW,RoW,0.9613438817960389
constrained,2019,tin,refined_metal,China,China,0.0
constrained,2019,tin,refined_metal,China,EU27,0.03188387495250454
constrained,2019,tin,refined_metal,China,RoW,0.9681161250474953
constrained,2019,tin,refined_metal,EU27,China,0.030160612272028042
constrained,2019,tin,refined_metal,EU27,EU27,0.38063776173868236
constrained,2019,tin,refined_metal,EU27,RoW,0.5892016259892896
constrained,2019,tin,refined_metal,RoW,China,0.07488791073887598
constrained,2019,tin,refined_metal,RoW,EU27,0.0432522020080276
constrained,2019,tin,refined_metal,RoW,RoW,0.8818598872530964
constrained,2019,tin,scrap,China,China,0.0
constrained,2019,tin,scrap,China,EU27,0.0004855121146601304
constrained,2019,tin,scrap,China,RoW,0.9995144878853398
constrained,2019,tin,scrap,EU27,China,0.00010170807888472075
constrained,2019,tin,scrap,EU27,EU27,0.8327635178246122
constrained,2019,tin,scrap,EU27,RoW,0.16713477409650315
constrained,2019,tin,scrap,RoW,China,0.009977037689047924
constrained,2019,tin,scrap,RoW,EU27,0.010638801482752145
constrained,2019,tin,scrap,RoW,RoW,0.9793841608282
constrained,2019,zinc,concentrates,China,China,0.0
constrained,2019,zinc,concentrates,China,EU27,0.0536176737742995
constrained,2019,zinc,concentrates,China,RoW,0.9463823262257005
constrained,2019,zinc,concentrates,EU27,China,4.365540645722364e-05
constrained,2019,zinc,concentrates,EU27,EU27,0.406774545145243
constrained,2019,zinc,concentrates,EU27,RoW,0.5931817994482997
constrained,2019,zinc,concentrates,RoW,China,0.004296720605730862
constrained,2019,zinc,concentrates,RoW,EU27,0.07213051700866294
constrained,2019,zinc,concentrates,RoW,RoW,0.9235727623856061
constrained,2019,zinc,refined_metal,China,China,0.0
constrained,2019,zinc,refined_metal,China,EU27,0.11003470437557802
constrained,2019,zinc,refined_metal,China,RoW,0.889965295624422
constrained,2019,zinc,refined_metal,EU27,China,0.00034512242210119987
constrained,2019,zinc,refined_metal,EU27,EU27,0.7764444379432627
constrained,2019,zinc,refined_metal,EU27,RoW,0.22321043963463602
constrained,2019,zinc,refined_metal,RoW,China,0.014276748352250991
constrained,2019,zinc,refined_metal,RoW,EU27,0.12814330432141963
constrained,2019,zinc,refined_metal,RoW,RoW,0.8575799473263295
constrained,2019,zinc,scrap,China,China,0.0
constrained,2019,zinc,scrap,China,EU27,0.392737012467628
constrained,2019,zinc,scrap,China,RoW,0.607262987532372
constrained,2019,zinc,scrap,EU27,China,0.0005538180568021448
constrained,2019,zinc,scrap,EU27,EU27,0.8394770186998445
constrained,2019,zinc,scrap,EU27,RoW,0.1599691632433534
constrained,2019,zinc,scrap,RoW,China,0.006154731723217811
constrained,2019,zinc,scrap,RoW,EU27,0.29623936852362165
constrained,2019,zinc,scrap,RoW,RoW,0.6976058997531605
constrained,2020,nickel,concentrates,China,China,0.0
constrained,2020,nickel,concentrates,China,EU27,0.0009771812098352073
constrained,2020,nickel,concentrates,China,RoW,0.9990228187901649
constrained,2020,nickel,concentrates,EU27,China,4.762320608770398e-06
constrained,2020,nickel,concentrates,EU27,EU27,0.016529531680097152
constrained,2020,nickel,concentrates,EU27,RoW,0.9834657059992941
constrained,2020,nickel,concentrates,RoW,China,0.00016505887063373822
constrained,2020,nickel,concentrates,RoW,EU27,0.004618398592721802
constrained,2020,nickel,concentrates,RoW,RoW,0.9952165425366444
constrained,2020,nickel,refined_metal,China,China,0.0
constrained,2020,nickel,refined_metal,China,EU27,0.06126043399782838
constrained,2020,nickel,refined_metal,China,RoW,0.9387395660021716
constrained,2020,nickel,refined_metal,EU27,China,0.007720209277644602
constrained,2020,nickel,refined_metal,EU27,EU27,0.275759803780528
constrained,2020,nickel,refined_metal,EU27,RoW,0.7165199869418274
constrained,2020,nickel,refined_metal,RoW,China,0.016591261545573364
constrained,2020,nickel,refined_metal,RoW,EU27,0.10044203545515624
constrained,2020,nickel,refined_metal,RoW,RoW,0.8829667029992704
