cohort_year,material,region,end_use,dist,param,value
1873,tin,RoW,products_nec,lognormal,sigma,0.6
1873,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
1873,zinc,EU27,construction,lognormal,sigma,0.6
1873,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1873,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1873,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
1873,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
1873,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1873,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
1873,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1873,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1873,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
1873,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
1873,zinc,EU27,products_nec,lognormal,mean_years,7.5
1873,zinc,EU27,products_nec,lognormal,sigma,0.6
1873,zinc,China,construction,lognormal,mean_years,70.0
1873,zinc,China,construction,lognormal,sigma,0.6
1873,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1873,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
1873,zinc,China,electrical_equipment,lognormal,mean_years,25.0
1873,zinc,China,electrical_equipment,lognormal,sigma,0.6
1873,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
1873,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
1873,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1873,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1873,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
1873,zinc,China,other_transport_equipment,lognormal,sigma,0.6
1873,zinc,China,products_nec,lognormal,mean_years,7.5
1873,zinc,China,products_nec,lognormal,sigma,0.6
1873,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
1873,zinc,RoW,construction,lognormal,sigma,0.6
1873,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1873,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1873,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
1873,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
1873,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1873,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
1873,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1873,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1873,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
1873,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
1873,zinc,RoW,products_nec,lognormal,mean_years,7.5
1873,zinc,RoW,products_nec,lognormal,sigma,0.6
1873,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
1873,nickel,EU27,construction,lognormal,sigma,0.6
1873,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1873,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1873,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
1873,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
1873,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1873,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
1873,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1873,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1873,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
1873,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
1873,nickel,EU27,products_nec,lognormal,mean_years,7.5
1873,nickel,EU27,products_nec,lognormal,sigma,0.6
1873,nickel,China,construction,lognormal,mean_years,70.0
1873,nickel,China,construction,lognormal,sigma,0.6
1873,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1873,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
1873,nickel,China,electrical_equipment,lognormal,mean_years,25.0
1873,nickel,China,electrical_equipment,lognormal,sigma,0.6
1873,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
1873,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
1873,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1873,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1873,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
1873,nickel,China,other_transport_equipment,lognormal,sigma,0.6
1873,nickel,China,products_nec,lognormal,mean_years,7.5
1873,nickel,China,products_nec,lognormal,sigma,0.6
1873,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
1873,nickel,RoW,construction,lognormal,sigma,0.6
1873,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1873,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1873,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
1873,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
1873,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1873,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
1873,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1873,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1873,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
1873,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
1873,nickel,RoW,products_nec,lognormal,mean_years,7.5
1873,nickel,RoW,products_nec,lognormal,sigma,0.6
1874,tin,EU27,construction,lognormal,mean_years,83.33333333333333
1874,tin,EU27,construction,lognormal,sigma,0.6
1874,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1874,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
1874,tin,EU27,electrical_equipment,lognormal,sigma,0.6
1874,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1874,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
1874,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
1874,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
1874,tin,EU27,products_nec,lognormal,mean_years,7.5
1874,tin,EU27,products_nec,lognormal,sigma,0.6
1874,tin,China,construction,lognormal,mean_years,70.0
1874,tin,China,construction,lognormal,sigma,0.6
1874,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
1874,tin,China,electrical_equipment,lognormal,mean_years,25.0
1874,tin,China,electrical_equipment,lognormal,sigma,0.6
1874,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
1874,tin,China,machinery_and_equipment,lognormal,sigma,0.6
1874,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,tin,China,other_transport_equipment,lognormal,mean_years,28.0
1874,tin,China,other_transport_equipment,lognormal,sigma,0.6
1874,tin,China,products_nec,lognormal,mean_years,7.5
1874,tin,China,products_nec,lognormal,sigma,0.6
1874,tin,RoW,construction,lognormal,mean_years,83.24384787472034
1874,tin,RoW,construction,lognormal,sigma,0.6
1874,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1874,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
1874,tin,RoW,electrical_equipment,lognormal,sigma,0.6
1874,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1874,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
1874,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
1874,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
1874,tin,RoW,products_nec,lognormal,mean_years,7.5
1874,tin,RoW,products_nec,lognormal,sigma,0.6
1874,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
1874,zinc,EU27,construction,lognormal,sigma,0.6
1874,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1874,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
1874,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
1874,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1874,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
1874,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
1874,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
1874,zinc,EU27,products_nec,lognormal,mean_years,7.5
1874,zinc,EU27,products_nec,lognormal,sigma,0.6
1874,zinc,China,construction,lognormal,mean_years,70.0
1874,zinc,China,construction,lognormal,sigma,0.6
1874,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
1874,zinc,China,electrical_equipment,lognormal,mean_years,25.0
1874,zinc,China,electrical_equipment,lognormal,sigma,0.6
1874,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
1874,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
1874,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
1874,zinc,China,other_transport_equipment,lognormal,sigma,0.6
1874,zinc,China,products_nec,lognormal,mean_years,7.5
1874,zinc,China,products_nec,lognormal,sigma,0.6
1874,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
1874,zinc,RoW,construction,lognormal,sigma,0.6
1874,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1874,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
1874,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
1874,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1874,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
1874,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
1874,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
1874,zinc,RoW,products_nec,lognormal,mean_years,7.5
1874,zinc,RoW,products_nec,lognormal,sigma,0.6
1874,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
1874,nickel,EU27,construction,lognormal,sigma,0.6
1874,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1874,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
1874,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
1874,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1874,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
1874,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
1874,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
1874,nickel,EU27,products_nec,lognormal,mean_years,7.5
1874,nickel,EU27,products_nec,lognormal,sigma,0.6
1874,nickel,China,construction,lognormal,mean_years,70.0
1874,nickel,China,construction,lognormal,sigma,0.6
1874,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
1874,nickel,China,electrical_equipment,lognormal,mean_years,25.0
1874,nickel,China,electrical_equipment,lognormal,sigma,0.6
1874,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
1874,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
1874,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
1874,nickel,China,other_transport_equipment,lognormal,sigma,0.6
1874,nickel,China,products_nec,lognormal,mean_years,7.5
1874,nickel,China,products_nec,lognormal,sigma,0.6
1874,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
1874,nickel,RoW,construction,lognormal,sigma,0.6
1874,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1874,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1874,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
1874,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
1874,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1874,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
1874,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1874,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1874,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
1874,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
1874,nickel,RoW,products_nec,lognormal,mean_years,7.5
1874,nickel,RoW,products_nec,lognormal,sigma,0.6
1875,tin,EU27,construction,lognormal,mean_years,83.33333333333333
1875,tin,EU27,construction,lognormal,sigma,0.6
1875,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1875,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1875,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
1875,tin,EU27,electrical_equipment,lognormal,sigma,0.6
1875,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1875,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
1875,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1875,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1875,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
1875,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
1875,tin,EU27,products_nec,lognormal,mean_years,7.5
1875,tin,EU27,products_nec,lognormal,sigma,0.6
1875,tin,China,construction,lognormal,mean_years,70.0
1875,tin,China,construction,lognormal,sigma,0.6
1875,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1875,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
1875,tin,China,electrical_equipment,lognormal,mean_years,25.0
1875,tin,China,electrical_equipment,lognormal,sigma,0.6
1875,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
1875,tin,China,machinery_and_equipment,lognormal,sigma,0.6
1875,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1875,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1875,tin,China,other_transport_equipment,lognormal,mean_years,28.0
1875,tin,China,other_transport_equipment,lognormal,sigma,0.6
1875,tin,China,products_nec,lognormal,mean_years,7.5
1875,tin,China,products_nec,lognormal,sigma,0.6
1875,tin,RoW,construction,lognormal,mean_years,83.24384787472034
1875,tin,RoW,construction,lognormal,sigma,0.6
1875,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1875,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1875,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
1875,tin,RoW,electrical_equipment,lognormal,sigma,0.6
1875,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1875,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
1875,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1875,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1875,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
1875,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
1875,tin,RoW,products_nec,lognormal,mean_years,7.5
1875,tin,RoW,products_nec,lognormal,sigma,0.6
1875,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
1875,zinc,EU27,construction,lognormal,sigma,0.6
1875,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1875,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1875,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
1875,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
1875,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1875,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
1875,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1875,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1875,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
1875,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
1875,zinc,EU27,products_nec,lognormal,mean_years,7.5
1875,zinc,EU27,products_nec,lognormal,sigma,0.6
1875,zinc,China,construction,lognormal,mean_years,70.0
1875,zinc,China,construction,lognormal,sigma,0.6
1875,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1875,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
1875,zinc,China,electrical_equipment,lognormal,mean_years,25.0
1875,zinc,China,electrical_equipment,lognormal,sigma,0.6
1875,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
1875,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
1875,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1875,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1875,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
1875,zinc,China,other_transport_equipment,lognormal,sigma,0.6
1875,zinc,China,products_nec,lognormal,mean_years,7.5
1875,zinc,China,products_nec,lognormal,sigma,0.6
1875,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
1875,zinc,RoW,construction,lognormal,sigma,0.6
1875,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1875,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1875,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
